lat,long,year,bloom_date,bloom_doy,cat_bloom_doy,cat_bloom_doy_1_year,cat_bloom_doy_2_years,location,month,season,tmax_avg,tmax_max,tmin_avg,tmin_min,gdd_avg,prcp_avg
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,0,Winter,5.874193548,20,-6.403225806,-15,-0.264516129,11.34516129
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,1,Winter,3.896774194,12.2,-6.503225806,-17.8,-1.303225806,20.06451616
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,2,Winter,9.157142857,21.7,-1.210714286,-18.3,3.973214286,28.17410714
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,3,Spring,14.92258065,26.7,2.548387097,-6.1,8.735483871,32.48387097
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,4,Spring,17.03666667,31.1,5.023333333,-0.6,11.03,36.23333333
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,5,Spring,23.07096774,30.6,10.80322581,4.4,16.93709677,21.96774194
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,6,Summer,29.48666667,33.3,16.51,9.4,22.99833333,33.86666667
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,7,Summer,30.87096774,35.6,19.48387097,12.8,25.17741935,44.48387097
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,8,Summer,30.40967742,33.9,19.6,13.3,25.00483871,61.70967742
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,9,Fall,29.97,34.4,18.01666667,5.6,23.99333333,4.633333333
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,10,Fall,22.16129032,27.8,8.925806452,0.6,15.54354839,24.03225806
38.8853496,-77.0386278,1961,1961-04-02,92,4,7,,washingtondc,11,Fall,14.97333333,27.2,6.12,-2.8,10.54666667,16.76666667
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,0,Winter,7.151612903,15.6,-1.458064516,-8.9,2.846774194,19.37741935
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,1,Winter,6.912903226,16.7,-2.932258065,-13.9,1.990322581,12.04193548
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,2,Winter,6.417857143,20,-2.742857143,-14.4,1.8375,34.96428571
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,3,Spring,12.47096774,26.7,1.138709677,-12.8,6.80483871,39.09677419
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,4,Spring,20.00666667,31.7,7.85,-2.2,13.92833333,29.83333333
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,5,Spring,27.43870968,35.6,13.94193548,3.3,20.69032258,35.16129032
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,6,Summer,29.06,33.9,17.70666667,13.9,23.38333333,28.96666667
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,7,Summer,30.05483871,34.4,18.33548387,13.3,24.19516129,12.90322581
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,8,Summer,31.58064516,37.2,18.50967742,13.3,25.04516129,5.322580645
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,9,Fall,25.71,36.7,13.72333333,4.4,19.71666667,26.16666667
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,10,Fall,21.78064516,31.7,9.587096774,0.6,15.68387097,17.38709677
38.8853496,-77.0386278,1962,1962-04-07,97,5,4,7,washingtondc,11,Fall,12.03666667,18.9,2.166666667,-2.2,7.101666667,41.3
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,0,Winter,5.364516129,18.9,-4.490322581,-13.9,0.4370967742,27.93548387
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,1,Winter,5.661290323,15.6,-4.648387097,-16.7,0.5064516129,11.74193548
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,2,Winter,5.867857143,13.3,-5.878571429,-13.9,-0.005357142857,21.64285714
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,3,Spring,16.48387097,29.4,2.874193548,-2.2,9.679032258,47.64516129
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,4,Spring,21.14,31.7,6.66,1.1,13.9,11.26666667
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,5,Spring,25.45806452,35.6,11.69032258,3.9,18.57419355,10.4516129
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,6,Summer,29.68666667,35,16.69,10.6,23.18833333,66.56666667
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,7,Summer,31.97419355,36.7,19.16129032,12.2,25.56774194,7.806451613
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,8,Summer,30.53870968,35,17.8,10.6,24.16935484,68.41935484
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,9,Fall,25.58,32.8,13.02,2.2,19.3,32.1
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,10,Fall,24.6,29.4,8.412903226,3.3,16.50645161,0
38.8853496,-77.0386278,1963,1963-04-03,93,4,5,4,washingtondc,11,Fall,15.52666667,23.9,5.46,-2.8,10.49333333,69.16666667
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,0,Winter,4.267741935,12.2,-4.674193548,-13.9,-0.2032258065,18.5483871
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,1,Winter,8.648387097,17.8,-3.167741935,-15,2.740322581,37.51612903
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,2,Winter,7.620689655,16.7,-2.362068966,-7.2,2.629310345,32.87931034
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,3,Spring,15.34193548,26.1,2.603225806,-5,8.972580645,21
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,4,Spring,18.46,31.1,6.033333333,-3.3,12.24666667,40.33333333
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,5,Spring,26.72580645,33.3,12.8483871,5.6,19.78709677,9.580645161
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,6,Summer,30.87333333,36.7,17.22333333,8.3,24.04833333,13.8
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,7,Summer,31.90645161,36.7,19.73225806,13.9,25.81935484,14.90322581
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,8,Summer,30.09032258,34.4,17.68064516,9.4,23.88548387,15.09677419
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,9,Fall,27.60666667,35,14.16,5.6,20.88333333,35.96666667
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,10,Fall,19.40967742,25.6,5.7,-2.2,12.55483871,14.09677419
38.8853496,-77.0386278,1964,1964-04-11,102,6,4,5,washingtondc,11,Fall,17.46666667,24.4,3.873333333,-7.8,10.67,17.7
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,0,Winter,9.906451613,22.2,0.3967741935,-9.4,5.151612903,22.83870968
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,1,Winter,6.683870968,16.7,-3.95483871,-15,1.364516129,24.4516129
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,2,Winter,9.885714286,21.1,-3.05,-14.4,3.417857143,18.82142857
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,3,Spring,11.62903226,22.8,0.4483870968,-7.2,6.038709677,33.72580645
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,4,Spring,18.42666667,27.2,5.83,-3.9,12.12833333,16.46666667
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,5,Spring,28.52258065,33.9,13.48387097,6.1,21.00322581,15.48387097
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,6,Summer,28.9,34.4,16.08333333,8.9,22.49166667,10.9
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,7,Summer,30.99677419,35.6,18.69354839,12.2,24.84516129,30.64516129
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,8,Summer,30.46129032,35.6,17.84516129,7.8,24.15322581,39.67741935
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,9,Fall,27.87,33.3,15.31333333,6.7,21.59166667,20.6
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,10,Fall,20.3516129,25.6,6.609677419,-1.7,13.48064516,16.87096774
38.8853496,-77.0386278,1965,1965-04-15,105,7,6,4,washingtondc,11,Fall,15.3,23.9,3.39,-3.3,9.345,5.033333333
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,0,Winter,10.25096774,20.6,-0.03322580645,-6.7,5.108870968,3.741935484
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,1,Winter,4.390322581,20,-4.070967742,-13.3,0.1596774194,38.09677419
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,2,Winter,7.4,18.9,-2.275,-11.1,2.5625,34.57142857
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,3,Spring,15.62903226,27.8,1.780645161,-6.7,8.70483871,9.903225806
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,4,Spring,16.87,28.9,5.523333333,-1.1,11.19666667,34.73333333
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,5,Spring,25.01612903,32.8,10.43548387,-3.9,17.72580645,31.32258065
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,6,Summer,30.37333333,35.6,16.7,6.7,23.53666667,21.6
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,7,Summer,33.67741935,38.3,19.71612903,11.7,26.69677419,6.806451613
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,8,Summer,31.88387097,35.6,18.76451613,11.1,25.32419355,11.12903226
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,9,Fall,24.92666667,34.4,13.60666667,7.8,19.26666667,70.06666667
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,10,Fall,20.2483871,26.1,6.216129032,-6.7,13.23225806,43.03225806
38.8853496,-77.0386278,1966,1966-04-05,95,5,7,6,washingtondc,11,Fall,15.26333333,22.8,2.823333333,-5,9.043333333,14.36666667
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,0,Winter,7.619354839,22.2,-1.287096774,-11.7,3.166129032,30.96774194
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,1,Winter,10.53870968,23.3,-0.8709677419,-9.4,4.833870968,12.64516129
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,2,Winter,6.689285714,20.6,-5.625,-15.6,0.5321428571,27.28571429
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,3,Spring,13.23548387,25.6,0.8483870968,-10,7.041935484,34.90322581
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,4,Spring,21.56,30.6,6.346666667,-0.6,13.95333333,12.76666667
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,5,Spring,22.28709677,28.9,8.351612903,2.8,15.31935484,39.83870968
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,6,Summer,30.05,34.4,16.08333333,6.7,23.06666667,14
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,7,Summer,29.97096774,33.3,18.92258065,12.8,24.44677419,40.09677419
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,8,Summer,29.22903226,33.3,18.56129032,13.3,23.89516129,74.48387097
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,9,Fall,26.17333333,30.6,12.66,5.6,19.41666667,6.433333333
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,10,Fall,20.73548387,32.2,6.909677419,0,13.82258065,18.41935484
38.8853496,-77.0386278,1967,1967-04-06,96,5,5,7,washingtondc,11,Fall,12.47,25,0.9566666667,-6.7,6.713333333,22.26666667
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,0,Winter,9.396774194,18.3,-0.9838709677,-11.1,4.206451613,49.61290323
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,1,Winter,5.241935484,15,-5.380645161,-16.1,-0.06935483871,20.74193548
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,2,Winter,6.534482759,11.1,-4.065517241,-12.2,1.234482759,6.655172414
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,3,Spring,17.35806452,29.4,2.022580645,-8.3,9.690322581,38.29032258
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,4,Spring,21.34666667,29.4,6.163333333,-0.6,13.755,14.83333333
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,5,Spring,23.49677419,29.4,10.7,6.1,17.0983871,40.70967742
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,6,Summer,29.66,36.1,16.24333333,10,22.95166667,48.43333333
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,7,Summer,31.46451613,35.6,19.5483871,13.3,25.50645161,23.19354839
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,8,Summer,32.09677419,36.7,19.89032258,9.4,25.99354839,39.70967742
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,9,Fall,28.13333333,33.3,14.03666667,10,21.085,26.4
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,10,Fall,21.45483871,29.4,10.41612903,-1.7,15.93548387,27.4516129
38.8853496,-77.0386278,1968,1968-03-30,90,3,5,5,washingtondc,11,Fall,15.11,26.1,5.3,-1.7,10.205,34.76666667
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,0,Winter,7.351612903,18.9,-1.674193548,-12.8,2.838709677,20.03225806
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,1,Winter,5.6,14.4,-3.093548387,-10.6,1.253225806,15.51612903
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,2,Winter,6.046428571,11.1,-1.589285714,-7.8,2.228571429,21.89285714
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,3,Spring,11.89032258,20.6,0.08709677419,-6.1,5.988709677,14.48387097
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,4,Spring,21.55666667,30.6,7.266666667,-5.6,14.41166667,16.9
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,5,Spring,26.67419355,35.6,11.37419355,3.9,19.02419355,14.96774194
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,6,Summer,30.13666667,36.7,17.68,10.6,23.90833333,41.56666667
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,7,Summer,31.29354839,37.2,20.4,15.6,25.84677419,76.77419355
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,8,Summer,29.80967742,32.2,18.10322581,11.7,23.95645161,54.58064516
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,9,Fall,26.77666667,32.8,14.29333333,5.6,20.535,28.83333333
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,10,Fall,21.37741935,29.4,7.438709677,-4.4,14.40806452,9.870967742
38.8853496,-77.0386278,1969,1969-04-09,99,6,3,5,washingtondc,11,Fall,13.47,22.8,2.5,-7.8,7.985,20.06666667
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,0,Winter,5.55483871,15,-1.880645161,-7.8,1.837096774,65.87096774
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,1,Winter,3.693548387,16.1,-6.267741935,-14.4,-1.287096774,13.5483871
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,2,Winter,8.175,16.7,-2.685714286,-12.2,2.744642857,27.28571429
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,3,Spring,11.17096774,22.8,0.2516129032,-6.7,5.711290323,25.48387097
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,4,Spring,19.41333333,28.9,6.04,-0.6,12.72666667,45.93333333
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,5,Spring,27.10322581,33.3,12.58064516,3.3,19.84193548,30.5483871
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,6,Summer,29.64666667,33.9,16.44666667,10,23.04666667,31.8
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,7,Summer,30.83870968,33.9,19.00322581,12.8,24.92096774,69.12903226
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,8,Summer,30.96774194,33.9,18.97419355,13.3,24.97096774,17.67741935
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,9,Fall,30.13333333,36.1,16.76666667,5,23.45,14.26666667
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,10,Fall,22.29032258,29.4,10.9516129,3.3,16.62096774,21.74193548
38.8853496,-77.0386278,1970,1970-04-16,106,7,6,3,washingtondc,11,Fall,14.12666667,19.4,4.216666667,-7.8,9.171666667,47.93333333
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,0,Winter,9.003225806,22.2,-1.083870968,-10.6,3.959677419,25.93548387
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,1,Winter,4.625806452,10.6,-4.94516129,-11.1,-0.1596774194,18.77419355
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,2,Winter,9.464285714,22.2,-1.328571429,-12.2,4.067857143,53.85714286
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,3,Spring,12.80322581,23.3,0.02580645161,-6.1,6.414516129,18.58064516
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,4,Spring,20.59,27.8,3.756666667,-1.7,12.17333333,15.83333333
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,5,Spring,23.79354839,32.2,10.19354839,2.2,16.99354839,64.74193548
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,6,Summer,29.99666667,33.9,17.64,12.2,23.81833333,23.06666667
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,7,Summer,30.73870968,33.3,18.51612903,11.7,24.62741935,40.96774194
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,8,Summer,29.98387097,32.8,17.73870968,10.6,23.86129032,62.5483871
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,9,Fall,27.29666667,32.8,16.28333333,6.1,21.79,21.93333333
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,10,Fall,23.06451613,28.3,12.55806452,5,17.81129032,55.61290323
38.8853496,-77.0386278,1971,1971-04-08,98,5,7,6,washingtondc,11,Fall,13.83,28.3,3.13,-5,8.48,31.73333333
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,0,Winter,12.88709677,25.6,2.103225806,-8.9,7.49516129,18.35483871
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,1,Winter,8.887096774,18.3,-1.225806452,-16.7,3.830645161,20.25806452
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,2,Winter,7.482758621,25,-3.331034483,-10.6,2.075862069,56.82758621
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,3,Spring,13.28387097,26.1,1.55483871,-10,7.419354839,23.16129032
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,4,Spring,19.07333333,29.4,5.07,-3.3,12.07166667,36.26666667
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,5,Spring,24.21612903,28.3,11.08064516,2.2,17.6483871,44.67741935
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,6,Summer,26.58666667,30.6,15.18333333,7.2,20.885,108.0666667
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,7,Summer,30.48387097,35.6,19.53870968,13.3,25.01129032,19.19354839
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,8,Summer,30.01612903,33.9,17.57096774,10.6,23.79354839,26.96774194
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,9,Fall,27.75666667,32.8,15.28666667,7.8,21.52166667,9.233333333
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,10,Fall,19.12258065,25,6.506451613,-3.3,12.81451613,30.5483871
38.8853496,-77.0386278,1972,1972-04-11,102,6,5,7,washingtondc,11,Fall,12.59,22.8,2.526666667,-6.1,7.558333333,58.26666667
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,0,Winter,10.79354839,19.4,1.506451613,-11.1,6.15,30.47096774
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,1,Winter,9.529032258,18.3,-2.548387097,-9.4,3.490322581,22.5483871
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,2,Winter,6.889285714,17.2,-3.903571429,-12.8,1.492857143,27.53571429
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,3,Spring,14.88064516,22.8,3.276451613,-5,9.078548387,27.03225806
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,4,Spring,18.23333333,30,6.826666667,-3.9,12.53,51.1
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,5,Spring,22.17741935,28.9,10.17741935,2.8,16.17741935,23.06451613
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,6,Summer,29.45,36.1,19.03666667,11.7,24.24333333,33
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,7,Summer,30.53225806,34.4,19.72903226,13.9,25.13064516,28.93548387
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,8,Summer,30.96774194,35.6,20.14193548,13.9,25.55483871,43.48387097
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,9,Fall,27.65333333,35.6,16.09,9.4,21.87166667,15
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,10,Fall,22.04193548,30,8.996774194,2.8,15.51935484,16.83870968
38.8853496,-77.0386278,1973,1973-04-11,101,6,6,5,washingtondc,11,Fall,15.44,26.1,3.91,-6.1,9.675,11.26666667
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,0,Winter,8.529032258,20,-0.4483870968,-7.8,4.040322581,51.58064516
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,1,Winter,8.867741935,22.8,-0.2709677419,-8.3,4.298387097,30.35483871
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,2,Winter,7.503571429,22.8,-3.864285714,-11.7,1.819642857,11.5
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,3,Spring,14.39354839,26.1,1.806451613,-3.9,8.1,38.35483871
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,4,Spring,20.29666667,32.2,7.22,-1.1,13.75833333,23.13333333
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,5,Spring,23.29354839,32.8,11.88064516,1.7,17.58709677,31.41935484
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,6,Summer,26.44,33.9,15.67,10.6,21.055,38.7
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,7,Summer,30.95483871,36.1,19.14516129,13.3,25.05,8.677419355
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,8,Summer,29.50322581,32.8,19.66774194,12.8,24.58548387,58.58064516
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,9,Fall,25.73333333,33.3,14.54,4.4,20.13666667,44.2
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,10,Fall,20.03322581,29.43,5.44516129,-2.2,12.73919355,9.935483871
38.8853496,-77.0386278,1974,1974-04-03,93,4,6,6,washingtondc,11,Fall,16.52533333,29.4,3.635,-7.8,10.08016667,10.16666667
38.8853496,-77.0386278,1975,1975-04-03,93,4,4,6,washingtondc,0,Winter,10.27096774,16.7,-0.6548387097,-6.1,4.808064516,49.19354839
38.8853496,-77.0386278,1975,1975-04-03,93,4,4,6,washingtondc,1,Winter,8.464516129,24.4,-1.935483871,-7.8,3.264516129,25.03225806
38.8853496,-77.0386278,1975,1975-04-03,93,4,4,6,washingtondc,2,Winter,10.07964286,25.72,-1.139285714,-10.6,4.470178571,16.71428571
38.8853496,-77.0386278,1975,1975-04-03,93,4,4,6,washingtondc,3,Spring,10.72903226,19.4,-0.05064516129,-8.3,5.339193548,50.77419355
38.8853496,-77.0386278,1975,1975-04-03,93,4,4,6,washingtondc,4,Spring,16.149,26.37,4.593333333,-2.2,10.37116667,22.13333333
