"lat","long","year","bloom_date","bloom_doy","cat_bloom_doy","location","month","season","tmax_avg","tmax_max","tmin_avg","tmin_min","gdd_avg","prcp_avg"
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",0,"Winter",9.90645161290323,22.2,0.396774193548387,-9.4,5.15161290322581,22.8387096774194
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",1,"Winter",6.68387096774194,16.7,-3.95483870967742,-15,1.36451612903226,24.4516129032258
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",2,"Winter",9.88571428571429,21.1,-3.05,-14.4,3.41785714285714,18.8214285714286
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",3,"Spring",11.6290322580645,22.8,0.448387096774194,-7.2,6.03870967741935,33.7258064516129
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",4,"Spring",18.4266666666667,27.2,5.83,-3.9,12.1283333333333,16.4666666666667
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",5,"Spring",28.5225806451613,33.9,13.4838709677419,6.1,21.0032258064516,15.4838709677419
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",6,"Summer",28.9,34.4,16.0833333333333,8.9,22.4916666666667,10.9
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",7,"Summer",30.9967741935484,35.6,18.6935483870968,12.2,24.8451612903226,30.6451612903226
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",8,"Summer",30.4612903225806,35.6,17.8451612903226,7.8,24.1532258064516,39.6774193548387
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",9,"Fall",27.87,33.3,15.3133333333333,6.7,21.5916666666667,20.6
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",10,"Fall",20.3516129032258,25.6,6.60967741935484,-1.7,13.4806451612903,16.8709677419355
38.8853496,-77.0386278,1965,"1965-04-15",105,"7","washingtondc",11,"Fall",15.3,23.9,3.39,-3.3,9.345,5.03333333333333
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",0,"Winter",10.2509677419355,20.6,-0.033225806451613,-6.7,5.10887096774194,3.74193548387097
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",1,"Winter",4.39032258064516,20,-4.07096774193548,-13.3,0.159677419354839,38.0967741935484
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",2,"Winter",7.4,18.9,-2.275,-11.1,2.5625,34.5714285714286
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",3,"Spring",15.6290322580645,27.8,1.78064516129032,-6.7,8.70483870967742,9.90322580645161
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",4,"Spring",16.87,28.9,5.52333333333333,-1.1,11.1966666666667,34.7333333333333
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",5,"Spring",25.0161290322581,32.8,10.4354838709677,-3.9,17.7258064516129,31.3225806451613
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",6,"Summer",30.3733333333333,35.6,16.7,6.7,23.5366666666667,21.6
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",7,"Summer",33.6774193548387,38.3,19.7161290322581,11.7,26.6967741935484,6.80645161290323
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",8,"Summer",31.8838709677419,35.6,18.7645161290323,11.1,25.3241935483871,11.1290322580645
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",9,"Fall",24.9266666666667,34.4,13.6066666666667,7.8,19.2666666666667,70.0666666666667
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",10,"Fall",20.2483870967742,26.1,6.21612903225806,-6.7,13.2322580645161,43.0322580645161
38.8853496,-77.0386278,1966,"1966-04-05",95,"5","washingtondc",11,"Fall",15.2633333333333,22.8,2.82333333333333,-5,9.04333333333333,14.3666666666667
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",0,"Winter",7.61935483870968,22.2,-1.28709677419355,-11.7,3.16612903225806,30.9677419354839
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",1,"Winter",10.5387096774194,23.3,-0.870967741935484,-9.4,4.83387096774194,12.6451612903226
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",2,"Winter",6.68928571428571,20.6,-5.625,-15.6,0.532142857142857,27.2857142857143
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",3,"Spring",13.2354838709677,25.6,0.848387096774194,-10,7.04193548387097,34.9032258064516
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",4,"Spring",21.56,30.6,6.34666666666667,-0.6,13.9533333333333,12.7666666666667
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",5,"Spring",22.2870967741935,28.9,8.35161290322581,2.8,15.3193548387097,39.8387096774194
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",6,"Summer",30.05,34.4,16.0833333333333,6.7,23.0666666666667,14
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",7,"Summer",29.9709677419355,33.3,18.9225806451613,12.8,24.4467741935484,40.0967741935484
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",8,"Summer",29.2290322580645,33.3,18.5612903225806,13.3,23.8951612903226,74.4838709677419
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",9,"Fall",26.1733333333333,30.6,12.66,5.6,19.4166666666667,6.43333333333333
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",10,"Fall",20.7354838709677,32.2,6.90967741935484,0,13.8225806451613,18.4193548387097
38.8853496,-77.0386278,1967,"1967-04-06",96,"5","washingtondc",11,"Fall",12.47,25,0.956666666666667,-6.7,6.71333333333333,22.2666666666667
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",0,"Winter",9.39677419354839,18.3,-0.983870967741935,-11.1,4.20645161290323,49.6129032258064
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",1,"Winter",5.24193548387097,15,-5.38064516129032,-16.1,-0.0693548387096777,20.741935483871
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",2,"Winter",6.53448275862069,11.1,-4.06551724137931,-12.2,1.23448275862069,6.6551724137931
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",3,"Spring",17.358064516129,29.4,2.02258064516129,-8.3,9.69032258064516,38.2903225806452
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",4,"Spring",21.3466666666667,29.4,6.16333333333333,-0.6,13.755,14.8333333333333
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",5,"Spring",23.4967741935484,29.4,10.7,6.1,17.0983870967742,40.7096774193548
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",6,"Summer",29.66,36.1,16.2433333333333,10,22.9516666666667,48.4333333333333
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",7,"Summer",31.4645161290323,35.6,19.5483870967742,13.3,25.5064516129032,23.1935483870968
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",8,"Summer",32.0967741935484,36.7,19.8903225806452,9.4,25.9935483870968,39.7096774193548
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",9,"Fall",28.1333333333333,33.3,14.0366666666667,10,21.085,26.4
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",10,"Fall",21.4548387096774,29.4,10.4161290322581,-1.7,15.9354838709677,27.4516129032258
38.8853496,-77.0386278,1968,"1968-03-30",90,"3","washingtondc",11,"Fall",15.11,26.1,5.3,-1.7,10.205,34.7666666666667
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",0,"Winter",7.35161290322581,18.9,-1.6741935483871,-12.8,2.83870967741935,20.0322580645161
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",1,"Winter",5.6,14.4,-3.09354838709677,-10.6,1.25322580645161,15.5161290322581
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",2,"Winter",6.04642857142857,11.1,-1.58928571428571,-7.8,2.22857142857143,21.8928571428571
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",3,"Spring",11.8903225806452,20.6,0.0870967741935484,-6.1,5.98870967741935,14.4838709677419
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",4,"Spring",21.5566666666667,30.6,7.26666666666667,-5.6,14.4116666666667,16.9
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",5,"Spring",26.6741935483871,35.6,11.3741935483871,3.9,19.0241935483871,14.9677419354839
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",6,"Summer",30.1366666666667,36.7,17.68,10.6,23.9083333333333,41.5666666666667
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",7,"Summer",31.2935483870968,37.2,20.4,15.6,25.8467741935484,76.7741935483871
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",8,"Summer",29.8096774193548,32.2,18.1032258064516,11.7,23.9564516129032,54.5806451612903
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",9,"Fall",26.7766666666667,32.8,14.2933333333333,5.6,20.535,28.8333333333333
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",10,"Fall",21.3774193548387,29.4,7.43870967741935,-4.4,14.408064516129,9.87096774193548
38.8853496,-77.0386278,1969,"1969-04-09",99,"6","washingtondc",11,"Fall",13.47,22.8,2.5,-7.8,7.985,20.0666666666667
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",0,"Winter",5.55483870967742,15,-1.88064516129032,-7.8,1.83709677419355,65.8709677419355
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",1,"Winter",3.69354838709677,16.1,-6.26774193548387,-14.4,-1.28709677419355,13.5483870967742
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",2,"Winter",8.175,16.7,-2.68571428571429,-12.2,2.74464285714286,27.2857142857143
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",3,"Spring",11.1709677419355,22.8,0.251612903225806,-6.7,5.71129032258064,25.4838709677419
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",4,"Spring",19.4133333333333,28.9,6.04,-0.6,12.7266666666667,45.9333333333333
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",5,"Spring",27.1032258064516,33.3,12.5806451612903,3.3,19.841935483871,30.5483870967742
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",6,"Summer",29.6466666666667,33.9,16.4466666666667,10,23.0466666666667,31.8
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",7,"Summer",30.8387096774194,33.9,19.0032258064516,12.8,24.9209677419355,69.1290322580645
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",8,"Summer",30.9677419354839,33.9,18.9741935483871,13.3,24.9709677419355,17.6774193548387
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",9,"Fall",30.1333333333333,36.1,16.7666666666667,5,23.45,14.2666666666667
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",10,"Fall",22.2903225806452,29.4,10.9516129032258,3.3,16.6209677419355,21.741935483871
38.8853496,-77.0386278,1970,"1970-04-16",106,"7","washingtondc",11,"Fall",14.1266666666667,19.4,4.21666666666667,-7.8,9.17166666666667,47.9333333333333
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",0,"Winter",9.00322580645161,22.2,-1.08387096774194,-10.6,3.95967741935484,25.9354838709677
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",1,"Winter",4.6258064516129,10.6,-4.94516129032258,-11.1,-0.159677419354839,18.7741935483871
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",2,"Winter",9.46428571428572,22.2,-1.32857142857143,-12.2,4.06785714285714,53.8571428571429
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",3,"Spring",12.8032258064516,23.3,0.0258064516129032,-6.1,6.41451612903226,18.5806451612903
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",4,"Spring",20.59,27.8,3.75666666666667,-1.7,12.1733333333333,15.8333333333333
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",5,"Spring",23.7935483870968,32.2,10.1935483870968,2.2,16.9935483870968,64.741935483871
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",6,"Summer",29.9966666666667,33.9,17.64,12.2,23.8183333333333,23.0666666666667
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",7,"Summer",30.7387096774194,33.3,18.5161290322581,11.7,24.6274193548387,40.9677419354839
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",8,"Summer",29.9838709677419,32.8,17.7387096774194,10.6,23.8612903225806,62.5483870967742
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",9,"Fall",27.2966666666667,32.8,16.2833333333333,6.1,21.79,21.9333333333333
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",10,"Fall",23.0645161290323,28.3,12.558064516129,5,17.8112903225806,55.6129032258064
38.8853496,-77.0386278,1971,"1971-04-08",98,"5","washingtondc",11,"Fall",13.83,28.3,3.13,-5,8.48,31.7333333333333
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",0,"Winter",12.8870967741935,25.6,2.10322580645161,-8.9,7.49516129032258,18.3548387096774
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",1,"Winter",8.88709677419355,18.3,-1.2258064516129,-16.7,3.83064516129032,20.258064516129
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",2,"Winter",7.48275862068965,25,-3.33103448275862,-10.6,2.07586206896552,56.8275862068965
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",3,"Spring",13.2838709677419,26.1,1.55483870967742,-10,7.41935483870968,23.1612903225806
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",4,"Spring",19.0733333333333,29.4,5.07,-3.3,12.0716666666667,36.2666666666667
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",5,"Spring",24.2161290322581,28.3,11.0806451612903,2.2,17.6483870967742,44.6774193548387
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",6,"Summer",26.5866666666667,30.6,15.1833333333333,7.2,20.885,108.066666666667
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",7,"Summer",30.4838709677419,35.6,19.5387096774194,13.3,25.0112903225806,19.1935483870968
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",8,"Summer",30.0161290322581,33.9,17.5709677419355,10.6,23.7935483870968,26.9677419354839
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",9,"Fall",27.7566666666667,32.8,15.2866666666667,7.8,21.5216666666667,9.23333333333333
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",10,"Fall",19.1225806451613,25,6.50645161290323,-3.3,12.8145161290323,30.5483870967742
38.8853496,-77.0386278,1972,"1972-04-11",102,"6","washingtondc",11,"Fall",12.59,22.8,2.52666666666667,-6.1,7.55833333333333,58.2666666666667
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",0,"Winter",10.7935483870968,19.4,1.50645161290323,-11.1,6.15,30.4709677419355
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",1,"Winter",9.52903225806452,18.3,-2.54838709677419,-9.4,3.49032258064516,22.5483870967742
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",2,"Winter",6.88928571428571,17.2,-3.90357142857143,-12.8,1.49285714285714,27.5357142857143
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",3,"Spring",14.8806451612903,22.8,3.27645161290323,-5,9.07854838709677,27.0322580645161
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",4,"Spring",18.2333333333333,30,6.82666666666667,-3.9,12.53,51.1
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",5,"Spring",22.1774193548387,28.9,10.1774193548387,2.8,16.1774193548387,23.0645161290323
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",6,"Summer",29.45,36.1,19.0366666666667,11.7,24.2433333333333,33
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",7,"Summer",30.5322580645161,34.4,19.7290322580645,13.9,25.1306451612903,28.9354838709677
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",8,"Summer",30.9677419354839,35.6,20.141935483871,13.9,25.5548387096774,43.4838709677419
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",9,"Fall",27.6533333333333,35.6,16.09,9.4,21.8716666666667,15
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",10,"Fall",22.041935483871,30,8.99677419354839,2.8,15.5193548387097,16.8387096774194
38.8853496,-77.0386278,1973,"1973-04-11",101,"6","washingtondc",11,"Fall",15.44,26.1,3.91,-6.1,9.675,11.2666666666667
38.8853496,-77.0386278,1974,"1974-04-03",93,"4","washingtondc",0,"Winter",8.52903225806452,20,-0.448387096774194,-7.8,4.04032258064516,51.5806451612903
38.8853496,-77.0386278,1974,"1974-04-03",93,"4","washingtondc",1,"Winter",8.86774193548387,22.8,-0.270967741935484,-8.3,4.29838709677419,30.3548387096774
38.8853496,-77.0386278,1974,"1974-04-03",93,"4","washingtondc",2,"Winter",7.50357142857143,22.8,-3.86428571428571,-11.7,1.81964285714286,11.5
38.8853496,-77.0386278,1974,"1974-04-03",93,"4","washingtondc",3,"Spring",14.3935483870968,26.1,1.80645161290323,-3.9,8.1,38.3548387096774
